mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__subsample,param_xgb__reg_lambda,param_xgb__n_estimators,param_xgb__min_child_weight,param_xgb__max_depth,param_xgb__learning_rate,param_xgb__gamma,param_xgb__colsample_bytree,param_xgb__colsample_bylevel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7.410844945907593,0.33945323167118857,0.026574230194091795,0.003514428076490964,0.7,5.0,300,3.0,3,0.05,0,0.8,0.5,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 5.0, 'xgb__n_estimators': 300, 'xgb__min_child_weight': 3.0, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.5}",0.8838395092579181,0.8950450060898862,0.8943723422037504,0.8877930127404234,0.8917434080986824,0.890558655678132,0.004215943374996899,41
8.604864168167115,0.23106691117115818,0.02596416473388672,0.004188068237979906,0.7,5.0,200,10.0,6,0.1,0,0.8,0.5,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 5.0, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 10.0, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.5}",0.8902999881332547,0.8991093220799097,0.901010104229526,0.8951248827807383,0.9022161169047883,0.8975520828256434,0.004350179249215421,24
1.1229807376861571,0.010844061059668153,0.01747918128967285,0.0013384387797906142,0.9,100.0,100,3.0,1,0.001,0.25,0.4,0.7,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 100.0, 'xgb__n_estimators': 100, 'xgb__min_child_weight': 3.0, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.001, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.7}",0.7897972342879254,0.8016659247740323,0.8064973822212024,0.7942281377223624,0.7924109735644005,0.7969199305139846,0.006205824448942215,95
16.021558904647826,0.18307453521610656,0.02832341194152832,0.0004881307949411291,0.9,10.0,300,10.0,10,0.1,0.25,0.6,0.5,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 10.0, 'xgb__n_estimators': 300, 'xgb__min_child_weight': 10.0, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.6, 'xgb__colsample_bylevel': 0.5}",0.8946873236457542,0.900959543949136,0.9012351581291381,0.8998354326559407,0.9025877834156348,0.8998610483591207,0.0027312282168911557,14
0.9607211112976074,0.014204497265628427,0.01759309768676758,0.0008068968367151594,1.0,50.0,100,10.0,1,0.05,0.25,0.8,0.5,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 50.0, 'xgb__n_estimators': 100, 'xgb__min_child_weight': 10.0, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.5}",0.8316981630596889,0.8448095900278312,0.844507764093934,0.8425659438027486,0.8368663785410133,0.8400895679050432,0.005074172424049158,84
41.57713503837586,0.8389191320837861,0.03369960784912109,0.0023012700659480554,1.0,100.0,400,0.5,8,0.05,1.0,0.8,1.0,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 100.0, 'xgb__n_estimators': 400, 'xgb__min_child_weight': 0.5, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.05, 'xgb__gamma': 1.0, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 1.0}",0.8914854246835726,0.9039490440903519,0.9030285065911929,0.8983248623824621,0.9018552515645761,0.8997286178624311,0.0045419070290386295,15
9.48718457221985,0.7840848981856341,0.029544305801391602,0.007371311230965216,0.9,10.0,200,7.0,6,0.05,0,0.8,0.5,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 10.0, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 7.0, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.5}",0.8910466557619945,0.9009646726467282,0.9019759236594509,0.8960243901057028,0.898917952891314,0.8977859190130382,0.003936058118485248,23
7.338573265075683,0.2962207713326783,0.024397516250610353,0.004858842796575479,0.9,1.0,200,5.0,6,0.01,0.5,0.4,0.7,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 1.0, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 5.0, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.01, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.7}",0.8721549213302003,0.8812954984006421,0.8800257315756819,0.8754239902144936,0.8775849326148608,0.8772970148271758,0.003270046157615328,54
5.889523935317993,0.1050195830584358,0.022939062118530272,0.0026007263287973464,0.9,5.0,400,5.0,1,0.01,0.5,1.0,0.7,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 5.0, 'xgb__n_estimators': 400, 'xgb__min_child_weight': 5.0, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.01, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.7}",0.8268119290676363,0.840841127627286,0.8399619763379995,0.83918234430024,0.832803721835505,0.8359202198337334,0.00536406759167212,87
6.859479856491089,0.03949324850888198,0.023137664794921874,0.004902764729578527,1.0,5.0,300,5.0,3,0.1,0.25,0.6,0.9,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 5.0, 'xgb__n_estimators': 300, 'xgb__min_child_weight': 5.0, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.6, 'xgb__colsample_bylevel': 0.9}",0.8862630841476024,0.8976193470036115,0.8989042300925572,0.8926268022018806,0.8975850707281902,0.8945997068347683,0.004689374698633559,32
1.747128438949585,0.05858151001144911,0.01854991912841797,0.0017388168680441715,0.9,0.1,100,5.0,1,0.05,0.5,1.0,1.0,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.1, 'xgb__n_estimators': 100, 'xgb__min_child_weight': 5.0, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 1.0}",0.8340624926496036,0.8466301892471726,0.8472355908842369,0.844934321799808,0.8400006657770752,0.8425726520715793,0.004956248926228392,81
21.8013822555542,0.39288347344918134,0.031909942626953125,0.00897873824351908,1.0,100.0,300,3.0,8,0.05,0.25,0.6,0.9,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 100.0, 'xgb__n_estimators': 300, 'xgb__min_child_weight': 3.0, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.6, 'xgb__colsample_bylevel': 0.9}",0.8915934810362869,0.9028957157159389,0.9024976556147671,0.8979121160095305,0.9006491503551282,0.8991096237463303,0.004149935434208799,18
1.477180814743042,0.15060483889959972,0.019414567947387697,0.0007865542835637592,0.5,50.0,100,5.0,1,0.01,0,1.0,0.5,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 50.0, 'xgb__n_estimators': 100, 'xgb__min_child_weight': 5.0, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.01, 'xgb__gamma': 0, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.5}",0.7737365409269185,0.8164841469304658,0.8162966114779967,0.804402486323239,0.8048935854503627,0.8031626742217967,0.015623011562394838,93
5.647893381118775,0.16143352493856758,0.023191547393798827,0.00222048455696325,1.0,0.1,300,5.0,3,0.1,0.5,0.4,0.9,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 0.1, 'xgb__n_estimators': 300, 'xgb__min_child_weight': 5.0, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.9}",0.8871842159202907,0.8980518376919304,0.898223579274218,0.8907852911428984,0.8945085077810925,0.8937506863620861,0.004265983355281173,36
4.415516328811646,0.04797817542339699,0.022938013076782227,0.004184201726651385,0.9,1.0,100,0.5,6,0.001,0.25,0.4,1.0,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 1.0, 'xgb__n_estimators': 100, 'xgb__min_child_weight': 0.5, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.001, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 1.0}",0.8594361050053083,0.8692380187876572,0.8710573071158819,0.8616265571392551,0.8650157342954522,0.865274744468711,0.004395717050492037,70
21.963793992996216,0.7245411273996627,0.027909135818481444,0.0006315261926579731,0.7,0.1,300,1.0,8,0.1,0.5,0.8,0.7,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 0.1, 'xgb__n_estimators': 300, 'xgb__min_child_weight': 1.0, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.7}",0.8959832924717616,0.8976794765615868,0.9022605610659232,0.8957216031911969,0.8979285833680388,0.8979147033317014,0.0023444419323607702,20
8.754801988601685,0.053099905096082915,0.024721622467041016,0.007970019490390768,0.7,5.0,100,5.0,10,0.01,0,0.8,0.7,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 5.0, 'xgb__n_estimators': 100, 'xgb__min_child_weight': 5.0, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.01, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.7}",0.8678356736995257,0.8777727021356782,0.8803450743828813,0.8708496944508188,0.8776314130622629,0.8748869115462334,0.004725900855822746,56
5.66604962348938,0.1680818716650294,0.022937965393066407,0.0006303745282620791,0.7,5.0,200,10.0,6,0.05,0,0.4,0.5,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 5.0, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 10.0, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.5}",0.8910172983895712,0.8988433372116899,0.8993238821319598,0.8945458692073853,0.8973467367007487,0.896215424728271,0.003087271653111593,28
23.23475823402405,1.0092482953617292,0.02773447036743164,0.0041823106984879045,1.0,50.0,400,5.0,6,0.05,0,1.0,0.7,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 50.0, 'xgb__n_estimators': 400, 'xgb__min_child_weight': 5.0, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.7}",0.8908675050495564,0.9020013769668777,0.9026849939513444,0.8979733816659161,0.9022596757240681,0.8991573866715525,0.004478403654111219,17
21.65362858772278,0.3372106762135607,0.021249961853027344,0.002501392555389519,0.5,10.0,200,0.5,10,0.001,0.25,0.8,1.0,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 10.0, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 0.5, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.001, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 1.0}",0.8480045917760096,0.8605528346930572,0.8632770114258679,0.8501441159472025,0.8583026296777923,0.8560562367039857,0.0059529391117539845,77
5.687809467315674,0.4186176010304776,0.02613992691040039,0.0047635961447578395,1.0,1.0,300,10.0,3,0.1,0,0.4,0.9,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 1.0, 'xgb__n_estimators': 300, 'xgb__min_child_weight': 10.0, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.9}",0.8858035351581947,0.8981502556302048,0.8981545226095061,0.8924311416518637,0.8945757937620936,0.8938230497623726,0.004567340886158951,35
8.937565183639526,0.09340654031336518,0.01994633674621582,0.001093015230971583,0.7,5.0,100,10.0,8,0.01,0,0.8,1.0,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 5.0, 'xgb__n_estimators': 100, 'xgb__min_child_weight': 10.0, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.01, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 1.0}",0.8638590761234899,0.8761454901858834,0.8763934395460251,0.8687516998563621,0.8751490915684292,0.872059759456038,0.0049641196008062775,58
19.662496757507324,0.39111437005460786,0.03691840171813965,0.010289971465708914,0.9,1.0,400,3.0,6,0.05,0,1.0,0.5,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 1.0, 'xgb__n_estimators': 400, 'xgb__min_child_weight': 3.0, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.5}",0.894953308513974,0.9037309860168712,0.9042123857200735,0.9000578305299869,0.9037236770159587,0.9013356375593728,0.0035237202359788516,7
3.4951055526733397,0.16454975496486185,0.020981645584106444,0.007966736699880454,1.0,5.0,100,5.0,3,0.01,0.5,1.0,0.9,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 5.0, 'xgb__n_estimators': 100, 'xgb__min_child_weight': 5.0, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.01, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.9}",0.8260678257876928,0.8405621441634449,0.8385098386269694,0.833786185692309,0.8360801949735248,0.8350012378487882,0.005013587732040837,89
9.224472999572754,0.6157028640194157,0.022147512435913085,0.0019499105527316742,0.5,50.0,200,3.0,8,0.01,0.25,0.6,0.5,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 50.0, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 3.0, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.01, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.6, 'xgb__colsample_bylevel': 0.5}",0.8618678150704834,0.8714722739955401,0.8713418559881688,0.8647789938833502,0.8689632965597739,0.8676848470994634,0.003785091651929666,65
6.340795993804932,0.6614819202830919,0.025740289688110353,0.004419024742281803,0.9,50.0,200,1.0,6,0.01,0.5,0.4,0.5,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 50.0, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 1.0, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.01, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.5}",0.8620193769269092,0.871891766088238,0.8714331347334484,0.8655557042929872,0.8669545444243295,0.8675709052931826,0.0037107157598739045,66
29.918422126770018,0.8760096414972015,0.04549803733825684,0.002694015494591013,1.0,100.0,400,1.0,10,0.05,0.5,0.6,0.5,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 100.0, 'xgb__n_estimators': 400, 'xgb__min_child_weight': 1.0, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 0.6, 'xgb__colsample_bylevel': 0.5}",0.89607118773739,0.9051721500402249,0.9046424847933684,0.9002449917981931,0.9027163350530214,0.9017694298844395,0.003332370129856686,5
5.4040656089782715,0.09800898850252464,0.02178020477294922,0.0025962890718249677,0.7,10.0,100,5.0,8,0.05,1.0,0.6,0.5,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 10.0, 'xgb__n_estimators': 100, 'xgb__min_child_weight': 5.0, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.05, 'xgb__gamma': 1.0, 'xgb__colsample_bytree': 0.6, 'xgb__colsample_bylevel': 0.5}",0.8852942024318161,0.8938248181920916,0.8938643330471907,0.8897248286686442,0.8929782829184267,0.8911372930516338,0.0032919764832759517,39
33.29786915779114,0.6052521966557562,0.037094736099243165,0.007628992956143018,0.5,5.0,300,5.0,10,0.01,0.5,0.8,1.0,"{'xgb__subsample': 0.5, 'xgb__reg_lambda': 5.0, 'xgb__n_estimators': 300, 'xgb__min_child_weight': 5.0, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.01, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 1.0}",0.8820329697440443,0.8893566614796079,0.8904754214935506,0.8862555280745444,0.8899344776199744,0.8876110116823442,0.0031496831085363526,45
27.0703754901886,0.29148020415715253,0.02852606773376465,0.004914739664606325,0.7,50.0,200,3.0,10,0.05,0.5,1.0,0.9,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 50.0, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 3.0, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.9}",0.8911937963273928,0.899911874827238,0.9007499907924448,0.8967551512730508,0.9007841649880586,0.8978789956416371,0.003654316239916104,21
16.154710006713866,0.19656857715385578,0.029040431976318358,0.0033453260459844728,0.9,0.1,300,3.0,6,0.05,0.5,0.6,0.9,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 0.1, 'xgb__n_estimators': 300, 'xgb__min_child_weight': 3.0, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 0.6, 'xgb__colsample_bylevel': 0.9}",0.8920653212147513,0.903437058589357,0.9052818786812513,0.8990361460289938,0.9005141357221983,0.9000669080473104,0.004557229600524752,13
10.143403816223145,0.17623213261494722,0.03077549934387207,0.005562164284819283,0.9,5.0,400,1.0,3,0.001,1.0,0.8,0.5,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 5.0, 'xgb__n_estimators': 400, 'xgb__min_child_weight': 1.0, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.001, 'xgb__gamma': 1.0, 'xgb__colsample_bytree': 0.8, 'xgb__colsample_bylevel': 0.5}",0.827593701747135,0.840134959024359,0.8399222244886975,0.8309127201668126,0.8358551410739127,0.8348837493001833,0.004956186103737503,90
15.417493295669555,0.35344690705963466,0.02625446319580078,0.006796622021010901,0.7,5.0,200,1.0,8,0.1,0.25,0.6,0.9,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 5.0, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 1.0, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.6, 'xgb__colsample_bylevel': 0.9}",0.8962809337837391,0.900650584132128,0.9039731663507767,0.8965262018692755,0.8995654033900803,0.8993992579051999,0.0028457848277376684,16
7.895703125,0.07092123454084034,0.029057025909423828,0.005033022272024107,1.0,1.0,300,7.0,6,0.05,0.25,0.4,0.5,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 1.0, 'xgb__n_estimators': 300, 'xgb__min_child_weight': 7.0, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.5}",0.8954465477410121,0.9031259765526556,0.9039777701284241,0.8986556260995947,0.9008858022330447,0.9004183445509462,0.003099846384608229,10
1.5698966026306151,0.04539452363799951,0.01850724220275879,0.0016733464186037867,0.9,5.0,100,10.0,1,0.1,1.0,1.0,0.7,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 5.0, 'xgb__n_estimators': 100, 'xgb__min_child_weight': 10.0, 'xgb__max_depth': 1, 'xgb__learning_rate': 0.1, 'xgb__gamma': 1.0, 'xgb__colsample_bytree': 1.0, 'xgb__colsample_bylevel': 0.7}",0.8534795648812963,0.864685150139085,0.8663983726708426,0.8627412025350525,0.8574089656090726,0.8609426511670698,0.00479980360509125,73
8.84602780342102,0.12117307562541674,0.02559185028076172,0.0013349734265440721,1.0,100.0,200,10.0,10,0.05,0,0.4,0.5,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 100.0, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 10.0, 'xgb__max_depth': 10, 'xgb__learning_rate': 0.05, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.4, 'xgb__colsample_bylevel': 0.5}",0.888852988005745,0.8982590193894834,0.8966161526017717,0.8918758552402322,0.8966487331820461,0.8944505496838555,0.0035210236127230527,33
20.25593771934509,0.17711006791725076,0.03077588081359863,0.003278669270841104,0.7,0.1,300,3.0,8,0.1,0.5,0.6,0.9,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 0.1, 'xgb__n_estimators': 300, 'xgb__min_child_weight': 3.0, 'xgb__max_depth': 8, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 0.6, 'xgb__colsample_bylevel': 0.9}",0.8921769146002879,0.9008452977889829,0.8992663349113665,0.8972808672667161,0.8980090609426837,0.8975156951020073,0.002930942681314039,25
